MachineIdentifier,ProductName,EngineVersion,AppVersion,AvSigVersion,IsBeta,RtpStateBitfield,IsSxsPassiveMode,DefaultBrowsersIdentifier,AVProductStatesIdentifier,AVProductsInstalled,AVProductsEnabled,HasTpm,CountryIdentifier,CityIdentifier,OrganizationIdentifier,GeoNameIdentifier,LocaleEnglishNameIdentifier,Platform,Processor,OsVer,OsBuild,OsSuite,OsPlatformSubRelease,OsBuildLab,SkuEdition,IsProtected,AutoSampleOptIn,PuaMode,SMode,IeVerIdentifier,SmartScreen,Firewall,UacLuaenable,Census_MDC2FormFactor,Census_DeviceFamily,Census_OEMNameIdentifier,Census_OEMModelIdentifier,Census_ProcessorCoreCount,Census_ProcessorManufacturerIdentifier,Census_ProcessorModelIdentifier,Census_ProcessorClass,Census_PrimaryDiskTotalCapacity,Census_PrimaryDiskTypeName,Census_SystemVolumeTotalCapacity,Census_HasOpticalDiskDrive,Census_TotalPhysicalRAM,Census_ChassisTypeName,Census_InternalPrimaryDiagonalDisplaySizeInInches,Census_InternalPrimaryDisplayResolutionHorizontal,Census_InternalPrimaryDisplayResolutionVertical,Census_PowerPlatformRoleName,Census_InternalBatteryType,Census_InternalBatteryNumberOfCharges,Census_OSVersion,Census_OSArchitecture,Census_OSBranch,Census_OSBuildNumber,Census_OSBuildRevision,Census_OSEdition,Census_OSSkuName,Census_OSInstallTypeName,Census_OSInstallLanguageIdentifier,Census_OSUILocaleIdentifier,Census_OSWUAutoUpdateOptionsName,Census_IsPortableOperatingSystem,Census_GenuineStateName,Census_ActivationChannel,Census_IsFlightingInternal,Census_IsFlightsDisabled,Census_FlightRing,Census_ThresholdOptIn,Census_FirmwareManufacturerIdentifier,Census_FirmwareVersionIdentifier,Census_IsSecureBootEnabled,Census_IsWIMBootEnabled,Census_IsVirtualDevice,Census_IsTouchEnabled,Census_IsPenCapable,Census_IsAlwaysOnAlwaysConnectedCapable,Wdft_IsGamer,Wdft_RegionIdentifier,HasDetections
0007be32477c9bdbae0c97db909e5b3a,mse,1.1.15200.1,4.8.204.0,1.275.1325.0,0,7.0,0,,29199.0,1.0,1.0,0,207,138592.0,27.0,277,75,windows7,x64,6.1.1.0,7601,768,windows7,7601.18798.amd64fre.win7sp1_gdr.150316-1654,Invalid,1.0,0,,0.0,295.0,,,1.0,Desktop,Windows.Desktop,1443.0,256695.0,2.0,5.0,4327.0,,715404.0,Unspecified,714852.0,0,6144.0,Desktop,20.1,1280.0,1024.0,Desktop,,,10.0.10586.104,amd64,th2_release,10586,104,Core,CORE,Upgrade,8.0,31,FullAuto,0,IS_GENUINE,Retail,,,Retail,0.0,355.0,19951.0,0,0.0,0.0,0,0,0.0,0.0,13.0,0
0007be3d44a33586873c7e6ec0793670,win8defender,1.1.15100.1,4.18.1807.18075,1.273.738.0,0,7.0,0,,7945.0,2.0,1.0,1,94,165808.0,,277,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2668.0,64785.0,4.0,5.0,3026.0,,953869.0,HDD,230000.0,0,8192.0,Notebook,23.5,1920.0,1080.0,Mobile,,0.0,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,8.0,31,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,628.0,56651.0,0,,0.0,0,0,0.0,0.0,11.0,1
0007c35d3f01b7d773a3b706717dec62,win8defender,1.1.14901.4,4.9.10586.494,1.269.1192.0,0,7.0,0,,53447.0,1.0,1.0,1,164,130942.0,27.0,205,172,windows10,x86,10.0.0.0,10586,768,th2,10586.494.x86fre.th2_release_sec.160630-1736,Home,1.0,0,,0.0,81.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,528.0,4120.0,2.0,5.0,1885.0,,238475.0,HDD,102400.0,0,1024.0,Notebook,10.0,1024.0,600.0,Mobile,,,10.0.10586.494,x86,th2_release,10586,494,Core,CORE,Update,27.0,120,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,7862.0,0,,0.0,0,0,0.0,0.0,15.0,0
0007c6186e080fbdd4bf758475aae374,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1108.0,0,7.0,0,,53447.0,1.0,1.0,1,9,128794.0,18.0,10,214,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,4490.0,309923.0,4.0,5.0,2527.0,,305244.0,HDD,304627.0,0,8192.0,Notebook,13.2,1366.0,768.0,Mobile,,0.0,10.0.17134.165,amd64,rs4_release,17134,165,CoreSingleLanguage,CORE_SINGLELANGUAGE,IBSClean,9.0,34,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,556.0,56899.0,1,,0.0,1,0,0.0,0.0,10.0,1
0007c7d713ce3d2d36ad16cc25159163,win8defender,1.1.15100.1,4.18.1807.18075,1.273.679.0,0,7.0,0,,53447.0,1.0,1.0,1,39,166872.0,,277,75,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,0.0,111.0,,1.0,1.0,Notebook,Windows.Desktop,585.0,189557.0,4.0,5.0,2393.0,,953869.0,HDD,953251.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.16299.248,amd64,rs3_release,16299,248,Core,CORE,Reset,8.0,31,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,556.0,63041.0,1,,0.0,0,0,0.0,1.0,13.0,1
0007c918174fa2cffc338494965e7443,win8defender,1.1.15200.1,4.9.10586.1106,1.275.413.0,0,7.0,0,,53447.0,1.0,1.0,1,61,923.0,,277,75,windows10,x64,10.0.0.0,10586,256,th2,10586.1176.amd64fre.th2_release_sec.170913-1848,Pro,1.0,0,,0.0,74.0,ExistsNotSet,0.0,1.0,Desktop,Windows.Desktop,1443.0,275889.0,2.0,5.0,3211.0,,476940.0,HDD,251933.0,0,2048.0,MiniTower,18.5,1366.0,768.0,SOHOServer,,,10.0.10586.446,amd64,th2_release,10586,446,Professional,PROFESSIONAL,IBSClean,8.0,31,UNKNOWN,0,IS_GENUINE,Volume:GVLK,,0.0,Retail,,355.0,19956.0,0,,0.0,0,0,0.0,0.0,11.0,0
0007cada79a18bf4187dac0e3937b8da,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1561.0,0,7.0,0,,53447.0,1.0,1.0,1,29,143155.0,18.0,35,171,windows10,x64,10.0.0.0,14393,768,rs1,14393.447.amd64fre.rs1_release_inmarket.161102-0100,Home,1.0,0,,0.0,94.0,RequireAdmin,1.0,1.0,Convertible,Windows.Desktop,1443.0,256724.0,4.0,5.0,2640.0,,476940.0,HDD,463966.0,0,4096.0,Notebook,13.2,1366.0,768.0,Mobile,,0.0,10.0.14393.447,amd64,rs1_release,14393,447,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,26.0,119,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,355.0,20106.0,1,,0.0,1,1,0.0,0.0,10.0,1
0007cada9ea647422d53af907e2f017a,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1001.0,0,7.0,0,,7945.0,2.0,1.0,1,16,26420.0,,64,49,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2668.0,35067.0,2.0,5.0,3426.0,,953869.0,HDD,911261.0,0,4096.0,Notebook,14.8,1280.0,768.0,Mobile,li-i,0.0,10.0.17134.228,amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,16.0,62,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,628.0,12952.0,1,0.0,0.0,0,0,0.0,1.0,3.0,0
0007cc2ab47abced05584bcde719dac8,win8defender,1.1.15100.1,4.13.17134.1,1.273.198.0,0,7.0,0,,62761.0,2.0,1.0,1,43,12607.0,27.0,53,42,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,0.0,0,,0.0,137.0,RequireAdmin,0.0,1.0,Notebook,Windows.Desktop,2668.0,171353.0,4.0,5.0,3063.0,,476940.0,HDD,102400.0,0,,Notebook,13.9,1920.0,1080.0,Mobile,,0.0,10.0.17134.167,amd64,rs4_release,17134,167,CoreCountrySpecific,CORE_COUNTRYSPECIFIC,Update,37.0,158,Notify,0,IS_GENUINE,OEM:DM,,0.0,Unknown,,628.0,11380.0,0,,0.0,0,0,0.0,0.0,7.0,0
0007d60b0a6067101dbfbcc5f4c44fc4,win8defender,1.1.15300.5,4.18.1807.18075,1.275.1380.0,0,7.0,0,,53447.0,1.0,1.0,1,40,13577.0,,89,88,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,,137.0,ExistsNotSet,1.0,1.0,Desktop,Windows.Desktop,1443.0,275845.0,2.0,5.0,3516.0,,152627.0,HDD,80002.0,0,4096.0,Desktop,17.0,1280.0,1024.0,SOHOServer,,4294967295.0,10.0.17134.285,amd64,rs4_release,17134,285,Professional,PROFESSIONAL,IBSClean,14.0,49,FullAuto,0,IS_GENUINE,Volume:GVLK,,0.0,Retail,,355.0,19844.0,0,,0.0,0,0,0.0,0.0,11.0,0
0007d6689741eda2c3b6a38b3aac1216,win8defender,1.1.15100.1,4.18.1806.18062,1.273.371.0,0,7.0,0,,53447.0,1.0,1.0,1,188,117592.0,27.0,78,223,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,2668.0,171190.0,4.0,1.0,887.0,,1068343.0,SSD,113858.0,0,12288.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.17134.191,amd64,rs4_release,17134,191,Core,CORE,IBSClean,10.0,35,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,628.0,26423.0,1,,0.0,0,0,0.0,0.0,10.0,1
0007d7237f9f582f7a1a2ccc6e03ce04,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1487.0,0,7.0,0,,53447.0,1.0,1.0,1,160,144667.0,,204,170,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1.0,0,,0.0,108.0,,1.0,1.0,Notebook,Windows.Desktop,525.0,331205.0,2.0,5.0,2097.0,,476940.0,HDD,475863.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,,2.0,10.0.15063.1266,amd64,rs2_release,15063,1266,Core,CORE,Other,25.0,115,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,OEM:DM,,0.0,Retail,,142.0,69873.0,1,,0.0,0,0,0.0,0.0,3.0,0
0007d790287dba681a7de42950d6f3a1,win8defender,1.1.15200.1,4.18.1807.18075,1.275.481.0,0,7.0,0,,53447.0,1.0,1.0,1,214,146077.0,18.0,277,75,windows10,x64,10.0.0.0,16299,256,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Pro,1.0,0,,0.0,117.0,ExistsNotSet,1.0,1.0,Detachable,Windows.Desktop,3150.0,313507.0,4.0,5.0,2668.0,,244198.0,SSD,242979.0,0,8192.0,Laptop,12.3,2736.0,1824.0,Slate,lion,398.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,Professional,PROFESSIONAL,UUPUpgrade,8.0,31,Notify,0,IS_GENUINE,OEM:DM,0.0,0.0,Retail,0.0,677.0,7759.0,1,0.0,0.0,1,1,1.0,0.0,1.0,1
0007d924b5649064b41d255dbe04879d,win8defender,1.1.15200.1,4.18.1807.18075,1.275.400.0,0,7.0,0,,23657.0,2.0,1.0,1,178,136271.0,,287,75,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,,1.0,1.0,Convertible,Windows.Desktop,585.0,313263.0,4.0,5.0,2417.0,,476940.0,HDD,105812.0,0,4096.0,Convertible,13.9,1920.0,1080.0,Mobile,,0.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,CoreSingleLanguage,CORE_SINGLELANGUAGE,Upgrade,8.0,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,556.0,62888.0,1,,0.0,1,0,0.0,0.0,1.0,1
0007db2d64fadd30494e1c41d4fcdfd5,win8defender,1.1.13504.0,4.10.14393.0,1.237.1445.0,0,7.0,0,2168.0,62773.0,1.0,1.0,1,68,23178.0,27.0,276,74,windows10,x86,10.0.0.0,14393,768,rs1,14393.693.x86fre.rs1_release.161220-1747,Home,0.0,0,,,94.0,RequireAdmin,1.0,1.0,PCOther,Windows.Desktop,2668.0,171222.0,4.0,5.0,1848.0,,29820.0,SSD,28542.0,0,2048.0,UNKNOWN,12.9,1366.0,768.0,Slate,lion,270.0,10.0.14393.693,x86,rs1_release,14393,693,Core,CORE,Update,8.0,31,UNKNOWN,0,OFFLINE,OEM:DM,0.0,0.0,Retail,0.0,628.0,31698.0,1,0.0,0.0,0,0,1.0,0.0,12.0,0
0007e048fe1c48b15032a581b17124c4,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1761.0,0,7.0,0,,53447.0,1.0,1.0,1,158,22981.0,18.0,277,75,windows10,x86,10.0.0.0,17134,256,rs4,17134.1.x86fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,ExistsNotSet,1.0,1.0,PCOther,Windows.Desktop,2206.0,248045.0,4.0,5.0,2258.0,,305245.0,HDD,304691.0,0,2048.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.17134.165,x86,rs4_release,17134,165,Professional,PROFESSIONAL,Upgrade,8.0,31,FullAuto,0,IS_GENUINE,Retail,,0.0,Unknown,,500.0,33015.0,0,,0.0,0,0,0.0,0.0,1.0,1
0007e2973c80566cb4cb2cbf7b8bbd2d,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1826.0,0,7.0,0,,47238.0,2.0,1.0,1,29,130646.0,,35,171,windows10,x64,10.0.0.0,14393,768,rs1,14393.2189.amd64fre.rs1_release.180329-1711,Home,1.0,0,,0.0,98.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,2668.0,171498.0,4.0,5.0,2697.0,,953869.0,HDD,926992.0,0,8192.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.14393.2189,amd64,rs1_release,14393,2189,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,26.0,119,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,628.0,12298.0,1,,0.0,0,0,0.0,0.0,10.0,1
0007e44fe44bacaa29af12077af738ff,win8defender,1.1.15200.1,4.18.1807.18075,1.275.292.0,0,0.0,1,,54798.0,2.0,1.0,1,100,167.0,,133,9,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,ExistsNotSet,1.0,1.0,Desktop,Windows.Desktop,516.0,188345.0,8.0,5.0,2962.0,,953869.0,HDD,199049.0,0,16384.0,Desktop,21.7,1920.0,1080.0,Desktop,,4294967295.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,8.0,31,FullAuto,0,INVALID_LICENSE,Volume:GVLK,,0.0,Retail,0.0,142.0,7866.0,0,0.0,0.0,0,0,0.0,1.0,11.0,1
0007e4922f080a08a4c138047a894379,win8defender,1.1.15100.1,4.16.17656.18052,1.273.1826.0,0,7.0,0,,53447.0,1.0,1.0,1,203,143782.0,18.0,255,46,windows10,x64,10.0.0.0,15063,256,rs2,15063.0.amd64fre.rs2_release.170317-1834,Pro,1.0,0,,0.0,107.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,530.0,276590.0,4.0,5.0,2514.0,,476940.0,HDD,203875.0,0,4096.0,Notebook,14.0,1366.0,768.0,Mobile,lion,0.0,10.0.15063.674,amd64,rs2_release,15063,674,Professional,PROFESSIONAL,Upgrade,39.0,160,Notify,0,IS_GENUINE,Retail,,0.0,Retail,0.0,142.0,53579.0,0,0.0,0.0,0,0,0.0,0.0,7.0,0
0007e8bfdcb1ee76fde059e40f138f73,win8defender,1.1.15200.1,4.18.1807.18075,1.275.237.0,0,7.0,0,,53447.0,1.0,1.0,1,160,159247.0,27.0,204,170,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,0.0,135.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,4730.0,312306.0,4.0,5.0,2296.0,,610480.0,HDD,299238.0,0,8192.0,Notebook,17.3,1600.0,900.0,Mobile,lion,0.0,10.0.16299.125,amd64,rs3_release,16299,125,Core,CORE,UUPUpgrade,8.0,31,Notify,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,556.0,13912.0,0,0.0,0.0,0,0,0.0,0.0,3.0,1
0007ea5abd73a7d9fdbb43caa24412e0,win8defender,1.1.15200.1,4.18.1807.18075,1.275.727.0,0,7.0,0,,53447.0,1.0,1.0,1,60,134350.0,,240,233,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Detachable,Windows.Desktop,3150.0,313507.0,4.0,5.0,2668.0,,122104.0,SSD,119955.0,0,4096.0,Laptop,12.3,2736.0,1824.0,Slate,,59.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,9.0,34,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,677.0,7759.0,1,,0.0,1,1,1.0,0.0,15.0,1
0007eb3f24e81c29367cae7be8809839,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1104.0,0,7.0,0,,53447.0,1.0,1.0,1,29,120917.0,27.0,35,171,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,1443.0,256599.0,4.0,5.0,2341.0,,476940.0,HDD,475543.0,0,4096.0,Desktop,18.5,1366.0,768.0,Desktop,,4294967295.0,10.0.17134.167,amd64,rs4_release,17134,167,Professional,PROFESSIONAL,Reset,26.0,119,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,355.0,19948.0,1,,0.0,0,0,0.0,1.0,10.0,1
0007eb98c96c755b56d8fa671ede030f,win8defender,1.1.13504.0,4.11.15063.1155,1.237.0.0,0,7.0,0,1632.0,53447.0,1.0,1.0,1,57,117751.0,,76,222,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1.0,0,,,108.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,2102.0,241876.0,4.0,5.0,2697.0,,953869.0,HDD,937272.0,0,8192.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.15063.1266,amd64,rs2_release,15063,1266,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,10.0,35,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,554.0,33105.0,1,,0.0,0,0,0.0,0.0,10.0,1
0007ec2622d24d2e6d53e23f8c723d6d,win8defender,1.1.15200.1,4.8.10240.16384,1.275.1025.0,0,7.0,0,,53447.0,1.0,1.0,1,9,116451.0,,167,227,windows10,x86,10.0.0.0,10240,256,th1,10240.16384.x86fre.th1.150709-1700,Enterprise,1.0,0,,0.0,41.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,3672.0,259205.0,2.0,5.0,1980.0,,305245.0,HDD,304743.0,0,2048.0,Desktop,14.0,1600.0,900.0,Mobile,#,4294967295.0,10.0.10240.16384,x86,th1,10240,16384,Enterprise,ENTERPRISE,IBSClean,10.0,35,UNKNOWN,0,IS_GENUINE,Volume:GVLK,0.0,0.0,NOT_SET,0.0,142.0,12536.0,0,0.0,0.0,0,0,0.0,0.0,10.0,1
0007ed7971d1fb3cd53f37f5bdfe7f36,win8defender,1.1.15100.1,4.18.1806.18062,1.273.160.0,0,7.0,0,,53447.0,1.0,1.0,1,84,62396.0,18.0,115,44,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,516.0,188345.0,8.0,5.0,2966.0,,488386.0,SSD,486647.0,0,16384.0,Desktop,27.0,1920.0,1080.0,Desktop,,4294967295.0,10.0.16299.461,amd64,rs3_release_svc_escrow,16299,461,Core,CORE,Update,39.0,160,Notify,0,IS_GENUINE,Retail,,0.0,Retail,0.0,142.0,3345.0,0,0.0,0.0,0,0,0.0,0.0,7.0,1
0007f0d45de680972f47e50474d964d9,win8defender,1.1.15200.1,4.12.16299.15,1.275.486.0,0,7.0,0,,53447.0,1.0,1.0,1,93,109564.0,27.0,119,64,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,0.0,111.0,,1.0,1.0,Notebook,Windows.Desktop,2102.0,241881.0,8.0,5.0,2737.0,,953869.0,HDD,235872.0,0,4096.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.16299.192,amd64,rs3_release,16299,192,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,8.0,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,554.0,33137.0,1,,0.0,0,0,0.0,1.0,8.0,0
0007f115d960e0c8b9a9a15ae7ac2781,win8defender,1.1.15200.1,4.18.1807.18075,1.275.112.0,0,7.0,0,,22728.0,2.0,1.0,1,97,51356.0,,126,124,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,ExistsNotSet,1.0,1.0,Desktop,Windows.Desktop,1980.0,224785.0,2.0,1.0,109.0,,476940.0,HDD,475956.0,0,8192.0,Desktop,21.5,1920.0,1080.0,Desktop,,4294967295.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,18.0,72,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,168.0,33778.0,0,,0.0,0,0,0.0,1.0,15.0,1
0007f14b2087b64a52577df7fde2a3de,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1311.0,0,7.0,0,,53447.0,1.0,1.0,1,142,74924.0,27.0,157,68,windows10,x86,10.0.0.0,14393,256,rs1,14393.1944.x86fre.rs1_release.171129-2100,Pro,1.0,0,,0.0,96.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2206.0,246154.0,4.0,5.0,2503.0,,152627.0,Unspecified,144723.0,0,8192.0,Notebook,14.0,1366.0,768.0,Mobile,lion,0.0,10.0.14393.1944,x86,rs1_release,14393,1944,Professional,PROFESSIONAL,Update,7.0,30,Notify,0,IS_GENUINE,Retail,,0.0,Retail,0.0,500.0,32994.0,0,0.0,0.0,0,0,0.0,0.0,1.0,1
0007f1d8a632363fc0078f053c3d71eb,win8defender,1.1.15100.1,4.16.17656.18052,1.273.1548.0,0,7.0,0,,53447.0,1.0,1.0,1,149,4045.0,27.0,181,56,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,0.0,111.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,2102.0,242491.0,4.0,5.0,2373.0,,476940.0,HDD,460381.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,lion,0.0,10.0.16299.309,amd64,rs3_release,16299,309,Core,CORE,Upgrade,24.0,109,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,0.0,554.0,33103.0,1,0.0,0.0,0,0,0.0,0.0,15.0,1
0007f437a1210a72e0bf2761a3562075,win8defender,1.1.15200.1,4.18.1807.18075,1.275.352.0,0,7.0,0,,47238.0,2.0,1.0,1,133,86515.0,,152,45,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,Off,1.0,1.0,Notebook,Windows.Desktop,525.0,318781.0,4.0,5.0,2697.0,,244198.0,SSD,243014.0,0,8192.0,Notebook,13.9,1920.0,1080.0,Mobile,,16.0,10.0.17134.228,amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,39.0,160,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,142.0,62375.0,1,,0.0,0,0,0.0,0.0,7.0,1
0007f5242f1d7717057adfc8aa31ced2,win8defender,1.1.15100.1,4.18.1807.18075,1.273.810.0,0,7.0,0,,53447.0,1.0,1.0,1,169,20584.0,,277,75,windows10,x86,10.0.0.0,17134,768,rs4,17134.1.x86fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,0.0,1.0,Desktop,Windows.Desktop,1443.0,275890.0,4.0,5.0,2273.0,,305245.0,UNKNOWN,304743.0,0,4096.0,Desktop,21.5,1920.0,1080.0,Desktop,,4294967295.0,10.0.17134.165,x86,rs4_release,17134,165,Core,CORE,UUPUpgrade,8.0,31,FullAuto,0,IS_GENUINE,OEM:NONSLP,,0.0,Retail,,355.0,20106.0,0,,0.0,0,0,0.0,0.0,3.0,0
0007f53a5591d35d77723275a0800ef8,win8defender,1.1.15100.1,4.13.17134.1,1.273.1735.0,0,,0,,7945.0,2.0,1.0,1,9,88482.0,27.0,10,214,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,1980.0,317708.0,4.0,1.0,73.0,,305245.0,HDD,304753.0,1,16384.0,Desktop,28.9,1920.0,1080.0,Desktop,#,4294967295.0,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,Upgrade,9.0,34,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,142.0,36040.0,0,0.0,0.0,0,0,0.0,1.0,10.0,1
0007fa3692878585ae1f7a70430dd07e,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1420.0,0,7.0,0,,53447.0,1.0,1.0,1,102,98692.0,18.0,276,74,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,2102.0,245925.0,8.0,5.0,3082.0,,122104.0,SSD,120698.0,0,8192.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,7.0,30,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,554.0,33054.0,0,,0.0,0,0,0.0,1.0,11.0,1
0008010209505d73ab40312b895890bd,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1034.0,0,7.0,0,,53447.0,1.0,1.0,1,160,105745.0,18.0,204,170,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,525.0,225830.0,4.0,5.0,2701.0,,953869.0,HDD,952308.0,0,8192.0,Notebook,15.5,1680.0,1050.0,Mobile,,33.0,10.0.17134.165,amd64,rs4_release,17134,165,Core,CORE,Reset,25.0,115,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,142.0,38347.0,1,,0.0,0,0,0.0,1.0,3.0,0
